site_code,modifier,old_wrvu,corrected_cms_work_rvu,cms_source_file,cms_year,cms_release,cms_status_indicator,update_timestamp
44207,,31.12,31.12,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44208,,33.14,33.14,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44210,,29.34,29.34,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44211,,36.15,36.15,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44212,,33.72,33.72,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44310,,17.15,17.15,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44320,,19.41,19.41,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44360,,2.43,2.43,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44361,,2.7,2.70,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44604,,17.71,17.71,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44625,,16.85,16.85,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44800,,11.75,11.75,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44950,,10.34,10.34,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44955,,1.49,1.49,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44960,,14.14,14.14,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44970,,9.21,9.21,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
44979,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,C,2026-05-02T13:19:59.162535+00:00
45110,,29.99,29.99,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45111,,17.56,17.56,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45112,,32.35,32.35,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45113,,32.39,32.39,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45114,,30.02,30.02,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45116,,27.03,27.03,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45119,,32.64,32.64,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45120,,25.74,25.74,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45121,,28.35,28.35,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45123,,18.39,18.39,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45126,,47.87,47.87,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45130,,18.04,18.04,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45135,,21.8,21.80,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45160,,15.92,15.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45171,,7.93,7.93,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45172,,11.83,11.83,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45330,,0.82,0.82,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45331,,1.11,1.11,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45378,,3.18,3.18,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45380,,3.47,3.47,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45381,,3.47,3.47,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45384,,3.97,3.97,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45385,,4.46,4.46,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45388,,4.76,4.76,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45389,,5.11,5.11,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45390,,5.89,5.89,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45391,,4.52,4.52,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45395,,32.18,32.18,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45398,,4.1,4.10,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
45540,,17.67,17.67,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46020,,1.81,1.81,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46040,,5.24,5.24,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46050,,1.21,1.21,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46060,,6.21,6.21,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46080,,2.46,2.46,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46083,,1.41,1.41,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46200,,3.5,3.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46220,,1.57,1.57,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46221,,2.3,2.30,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46250,,4.14,4.14,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46255,,4.84,4.84,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46257,,5.62,5.62,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46258,,6.25,6.25,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46260,,6.56,6.56,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46261,,7.57,7.57,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46262,,7.71,7.71,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46270,,4.8,4.80,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46275,,5.28,5.28,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46280,,6.23,6.23,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46285,,5.28,5.28,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
46947,,5.43,5.43,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47000,,1.61,1.61,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47001,,1.85,1.85,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47010,,18.92,18.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47015,,18.04,18.04,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47100,,12.59,12.59,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47120,,38.03,38.03,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47122,,57.99,57.99,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47125,,51.71,51.71,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47130,,55.76,55.76,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47133,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,X,2026-05-02T13:19:59.162535+00:00
47135,,87.75,87.75,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,R,2026-05-02T13:19:59.162535+00:00
47140,,57.92,57.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47141,,69.71,69.71,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47142,,77.45,77.45,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47300,,17.69,17.69,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47350,,21.93,21.93,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47360,,30.53,30.53,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47361,,51.29,51.29,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47362,,22.95,22.95,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47370,,20.28,20.28,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47371,,20.28,20.28,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47379,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,C,2026-05-02T13:19:59.162535+00:00
47380,,23.95,23.95,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47381,,24.26,24.26,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47382,,14.6,14.60,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47383,,8.66,8.66,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47399,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,C,2026-05-02T13:19:59.162535+00:00
47400,,35.45,35.45,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47420,,21.48,21.48,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47425,,21.75,21.75,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47460,,20.01,20.01,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47480,,12.92,12.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47490,,4.64,4.64,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47538,,4.63,4.63,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47544,,3.2,3.20,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47550,,2.94,2.94,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47552,,5.88,5.88,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47553,,6.18,6.18,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47554,,8.82,8.82,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47555,,7.36,7.36,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47556,,8.34,8.34,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47562,,10.21,10.21,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47563,,11.18,11.18,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47564,,17.55,17.55,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47570,,12.25,12.25,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47579,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,C,2026-05-02T13:19:59.162535+00:00
47600,,17.04,17.04,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47605,,18.02,18.02,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47610,,20.4,20.40,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47612,,20.68,20.68,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47620,,22.49,22.49,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47700,,16.09,16.09,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47701,,28.01,28.01,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47711,,25.25,25.25,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47712,,32.88,32.88,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47715,,21.01,21.01,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47720,,17.88,17.88,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47721,,21.44,21.44,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47740,,20.7,20.70,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47741,,23.6,23.60,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47760,,37.36,37.36,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47765,,50.89,50.89,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47780,,41.26,41.26,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47785,,54.79,54.79,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47800,,25.52,25.52,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47801,,17.16,17.16,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47900,,21.88,21.88,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
47999,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,C,2026-05-02T13:19:59.162535+00:00
48000,,31.15,31.15,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48001,,38.7,38.70,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48020,,18.61,18.61,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48100,,14.1,14.10,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48102,,4.58,4.58,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48105,,48.03,48.03,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48120,,17.95,17.95,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48140,,25.66,25.66,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48145,,26.71,26.71,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48146,,29.84,29.84,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48148,,19.88,19.88,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48150,,51.52,51.52,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48152,,47.43,47.43,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48153,,51.47,51.47,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48154,,47.66,47.66,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48155,,28.71,28.71,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48160,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,N,2026-05-02T13:19:59.162535+00:00
48400,,1.9,1.90,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48500,,17.71,17.71,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48510,,16.76,16.76,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48520,,17.7,17.70,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48540,,21.39,21.39,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48545,,21.67,21.67,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48547,,29.62,29.62,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48548,,27.39,27.39,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48556,,18.98,18.98,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
48999,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,C,2026-05-02T13:19:59.162535+00:00
49000,,12.23,12.23,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49002,,17.19,17.19,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49013,,8.14,8.14,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49060,,18.07,18.07,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49082,,1.21,1.21,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49083,,1.95,1.95,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49255,,12.25,12.25,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49405,,3.9,3.90,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49406,,3.9,3.90,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49407,,4.14,4.14,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49440,,3.83,3.83,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49446,,2.98,2.98,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49450,,1.33,1.33,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49491,,12.22,12.22,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49495,,6.05,6.05,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49496,,9.18,9.18,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49500,,5.69,5.69,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49501,,9.13,9.13,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49505,,7.76,7.76,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49507,,8.86,8.86,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49520,,9.74,9.74,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49521,,11.19,11.19,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49525,,8.71,8.71,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49540,,10.47,10.47,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49550,,8.77,8.77,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49553,,9.67,9.67,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49555,,9.16,9.16,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49557,,11.33,11.33,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49591,,5.81,5.81,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49592,,8.25,8.25,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49593,,10.0,10.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49594,,13.12,13.12,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49595,,13.59,13.59,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49596,,18.2,18.20,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49613,,7.23,7.23,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49614,,9.99,9.99,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49615,,11.17,11.17,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49616,,15.16,15.16,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49617,,15.63,15.63,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49618,,22.1,22.10,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49650,,6.2,6.20,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49651,,8.17,8.17,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49900,,12.1,12.10,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49905,,6.38,6.38,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
49999,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,C,2026-05-02T13:19:59.162535+00:00
50080,,12.1,12.10,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
50200,,2.32,2.32,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
50384,,4.63,4.63,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
50385,,4.09,4.09,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
50432,,3.9,3.90,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
50435,,1.77,1.77,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
